Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
8520000,1.3314255,601.04,85.08402,366.2027388477325,366.2027388477325,94.349686,0.026001062,0.0001724881,0.15749602,0.0028790522,1.0
8550000,1.3311439,648.9565217391304,84.2686,389.2482953900876,389.2482953900876,94.304054,0.021626618,0.0001720147,0.15733822,0.0028711774,1.0
8580000,1.3310076,590.0784313725491,83.874535,350.8807142388587,350.8807142388587,81.98451,0.023185166,0.00017154736,0.15718241,0.0028634046,1.0
8610000,1.3307483,626.7446808510638,85.37273,388.4812712301599,388.4812712301599,95.290085,0.02480369,0.00017108137,0.1570271,0.002855652,1.0
8640000,1.3306189,598.843137254902,84.146774,354.4392048704858,354.4392048704858,108.060684,0.023174386,0.00017061175,0.15687054,0.0028478412,1.0
8670000,1.3303803,658.0754716981132,86.13675,379.4603780381223,379.4603780381223,86.93681,0.023733916,0.00017014657,0.15671548,0.002840104,1.0
8700000,1.330027,653.5263157894736,88.1468,415.9197351282293,415.9197351282293,79.77746,0.023267066,0.00016967613,0.15655866,0.0028322781,1.0
8730000,1.3299191,593.48,87.3856,367.3432148742676,367.3432148742676,111.043144,0.025481053,0.00016935651,0.15645216,0.0028269638,1.0
8760000,1.3297901,666.6,87.255325,405.2822971158557,405.2822971158557,88.85454,0.02279882,0.00016888679,0.1562956,0.0028191495,1.0
8790000,1.3297006,610.4,88.16747,359.3728560638428,359.3728560638428,115.65591,0.022149835,0.00016841278,0.15613754,0.002811265,1.0
8820000,1.3296108,758.9230769230769,89.42815,463.6913409110827,463.6913409110827,85.84152,0.023334783,0.00016795103,0.15598367,0.002803585,1.0
8850000,1.3295298,624.4583333333334,87.50399,383.66875062386197,383.66875062386197,67.78613,0.025360292,0.00016748921,0.15582974,0.002795904,1.0
8880000,1.3294158,591.6470588235294,88.105385,356.7114200966031,356.7114200966031,111.558426,0.021111209,0.00016702007,0.15567335,0.0027880995,1.0
8910000,1.3292296,699.0952380952381,88.949265,430.02388947350636,430.02388947350636,85.198006,0.026654365,0.00016654626,0.15551539,0.0027802193,1.0
8940000,1.3291821,686.7708333333334,88.038864,411.79959953096176,411.79959953096176,79.94363,0.022720698,0.00016607047,0.15535681,0.0027723047,1.0
8970000,1.3292776,701.0,89.28713,439.45575523376465,439.45575523376465,73.284676,0.024974039,0.00016559946,0.15519983,0.0027644704,1.0
9000000,1.3292186,623.5208333333334,88.28491,379.539052516222,379.539052516222,91.251434,0.021148397,0.00016529142,0.15509708,0.0027593453,1.0
9030000,1.3291306,616.8,89.15391,380.01315645295745,380.01315645295745,106.51399,0.024392113,0.0001648143,0.15493806,0.0027514105,1.0
9060000,1.3289216,664.4565217391304,88.46974,401.31669834385747,401.31669834385747,79.0085,0.022739675,0.00016433823,0.15477939,0.0027434905,1.0
9090000,1.3288528,509.23214285714283,87.44944,308.7621746397855,308.7621746397855,105.28157,0.024643235,0.00016387491,0.15462494,0.0027357847,1.0
9120000,1.328762,534.8181818181819,89.580124,350.7806232625788,350.7806232625788,100.62108,0.020847352,0.00016340922,0.15446967,0.002728038,1.0
9150000,1.3287416,639.5714285714286,89.29567,384.9486052330504,384.9486052330504,106.69861,0.023955032,0.00016293701,0.15431234,0.0027201849,1.0
9180000,1.3285775,576.96,90.41916,353.52809234765857,353.52809234765857,106.7389,0.022204611,0.00016246754,0.1541558,0.0027123764,1.0
9210000,1.3284688,551.2222222222222,88.55986,344.26120959387885,344.26120959387885,122.138054,0.022332745,0.00016215115,0.15405037,0.0027071137,1.0
9240000,1.3281583,615.5714285714286,90.09161,369.24082674298967,369.24082674298967,109.01451,0.022116613,0.00016166957,0.15388982,0.0026991023,1.0
9270000,1.3279601,607.3469387755102,90.31866,368.1805437730283,368.1805437730283,134.4567,0.022541948,0.00016120503,0.15373501,0.0026913758,1.0
9300000,1.3279006,596.5882352941177,90.21316,370.5119743160173,370.5119743160173,96.726746,0.023877446,0.0001607356,0.15357852,0.0026835678,1.0
