Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
19170000,1.2815027,923.0,373.74225,1793.7470720410347,1793.7470720410347,182.735,0.016096823,1.2661874e-05,0.1042206,0.00022060757,1.0
19200000,1.2814809,941.09375,386.2627,1826.0849142074585,1826.0849142074585,171.40648,0.019428104,1.2191383e-05,0.104063764,0.00021278166,1.0
19230000,1.2814416,892.9459459459459,384.56866,1764.353405114376,1764.353405114376,270.81155,0.016864926,1.1715629e-05,0.103905186,0.00020486834,1.0
19260000,1.2814102,834.8125,352.07724,1617.6497728137506,1617.6497728137506,173.26898,0.01836606,1.1241038e-05,0.103746966,0.0001969743,1.0
19290000,1.2813947,911.969696969697,366.52356,1745.12721681053,1745.12721681053,340.6266,0.02002692,1.0929904e-05,0.10364325,0.00019179906,1.0
19320000,1.281376,835.9722222222222,371.28748,1617.05056677262,1617.05056677262,284.02475,0.01828934,1.0467625e-05,0.103489175,0.00018410981,1.0
19350000,1.2813636,796.3947368421053,347.19232,1534.5444217920303,1534.5444217920303,231.4705,0.016652545,9.996692e-06,0.103332214,0.00017627663,1.0
19380000,1.2813611,933.15625,376.35187,1813.313119456172,1813.313119456172,312.3301,0.014341975,9.521467e-06,0.10317378,0.0001683721,1.0
19410000,1.2813603,958.3548387096774,376.14304,1864.1385990573515,1864.1385990573515,158.59581,0.019402804,9.055093e-06,0.10301832,0.00016061479,1.0
19440000,1.2813425,950.6857142857143,382.37,1841.2364057898521,1841.2364057898521,105.39296,0.016465124,8.584149e-06,0.10286134,0.0001527814,1.0
19470000,1.2813174,853.516129032258,375.21347,1673.219034124823,1673.219034124823,276.13263,0.01966551,8.109274e-06,0.102703065,0.00014488262,1.0
19500000,1.2813087,920.6969696969697,375.01364,1788.4622310977993,1788.4622310977993,196.09311,0.013647446,7.79871e-06,0.102599554,0.00013971694,1.0
19530000,1.2813019,821.0,362.56213,1590.0498022646518,1590.0498022646518,250.15161,0.016844632,7.3199185e-06,0.10243993,0.00013175301,1.0
19560000,1.281312,854.9142857142857,347.3225,1660.1814375502722,1660.1814375502722,209.87383,0.01748268,6.8430763e-06,0.10228101,0.00012382149,1.0
19590000,1.2813065,882.7878787878788,358.57925,1714.8789291002533,1714.8789291002533,108.78059,0.017488128,6.36702e-06,0.10212231,0.00011590311,1.0
19620000,1.2812842,813.2972972972973,338.28323,1575.4655645602459,1575.4655645602459,92.517075,0.016784675,5.8945025e-06,0.10196479,0.0001080436,1.0
19650000,1.2812572,904.2352941176471,374.49768,1751.4372931682701,1751.4372931682701,185.39558,0.015740488,5.422963e-06,0.10180762,0.00010020027,1.0
19680000,1.2812415,912.0,385.8714,1817.723838112571,1817.723838112571,57.4844,0.01791746,4.9515643e-06,0.10165049,9.235934e-05,1.0
19710000,1.2812235,884.4705882352941,361.61398,1675.560180944555,1675.560180944555,462.8044,0.016558731,4.6435207e-06,0.10154779,8.723559e-05,1.0
19740000,1.2812084,982.0645161290323,387.91992,1906.1108044039818,1906.1108044039818,81.09788,0.015065038,4.1689755e-06,0.10138963,7.934231e-05,1.0
19770000,1.2812028,818.0555555555555,361.81445,1589.796960214774,1589.796960214774,223.33763,0.0148529,3.690586e-06,0.10123016,7.1385104e-05,1.0
19800000,1.2811999,936.0909090909091,382.6377,1841.268142402172,1841.268142402172,200.6846,0.014703805,3.210391e-06,0.10107011,6.339785e-05,1.0
19830000,1.281196,934.2258064516129,386.63986,1793.4619636535645,1793.4619636535645,374.14368,0.015109255,2.7418528e-06,0.100913934,5.5604505e-05,1.0
19860000,1.2811855,917.2352941176471,370.2265,1780.8727415619474,1780.8727415619474,89.43526,0.015907945,2.2677104e-06,0.100755855,4.771792e-05,1.0
19890000,1.281183,915.34375,377.79633,1781.6379801432292,1781.6379801432292,223.68086,0.013979082,1.7893295e-06,0.10059641,3.9760856e-05,1.0
19920000,1.2811785,855.8571428571429,357.9336,1657.476168152264,1657.476168152264,161.90494,0.014699975,1.4781758e-06,0.1004927,3.4585326e-05,1.0
19950000,1.2811762,885.6764705882352,372.84302,1726.9922334797243,1726.9922334797243,251.46373,0.01913597,1.0135725e-06,0.10033783,2.6857428e-05,1.0
19980000,1.2811744,939.9032258064516,381.9675,1827.9909176057386,1827.9909176057386,6.2390957,0.013578127,5.4165577e-07,0.100180544,1.900788e-05,1.0
