,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
1870,1870,-8.452643071991204,-8.135438817215707,-8.17322714108768,-8.032135590206117,-8.266699941593233,-8.22446007022873,-8.124261359559275,-8.170695477122893,-7.848914970606437,-8.320822587024137,-8.082545538838465,-8.376065816270298,-8.035754453483888,-8.095598163984217,-8.000386534699654,-8.241884525689505,-8.053755247904858,-8.25457036533014,-8.186712674919104,-8.002618248799719
1871,1871,-8.584551961685111,-8.079052781745784,-8.165033276479774,-7.921455458125691,-8.207814958792824,-8.17681778766703,-8.015896309874988,-8.023139700902087,-7.889844805280114,-8.345913786739766,-8.071502426341468,-8.391246090097297,-8.091762962795771,-8.120851730244235,-8.145485660464816,-8.198391772731906,-8.018109199050452,-8.252845446687092,-8.22496772717396,-7.962456513755152
1872,1872,-8.499627869593585,-8.050744471334353,-8.273660022851383,-7.982823708097233,-8.342274858068766,-8.288021253141213,-8.010521288679678,-7.937319640749972,-7.954465928033918,-8.402571846832116,-7.986783917188429,-8.358831957561566,-7.976583213540201,-8.247367570491893,-8.190259007458264,-8.079520277419128,-7.925371044114796,-8.37655785076692,-8.336142263647835,-7.970324142005281
1873,1873,-8.401732355300622,-8.048883823891117,-8.197517767748067,-7.874194079537896,-8.188378684748361,-8.333157893412046,-8.00491639771748,-7.997438073091539,-7.939283123938454,-8.337769194567548,-8.094657448928146,-8.293898527463028,-8.076609288474192,-8.196369362965482,-8.100663514305111,-8.333962123989348,-8.135848722560372,-8.354929605317114,-8.204885820426812,-7.78010687531088
1874,1874,-8.583257843265207,-8.07722076898137,-8.122626728809962,-7.822399446145133,-8.189213988594915,-8.305017790355205,-8.120860317925294,-7.941851526786975,-7.86861846679354,-8.375409624919236,-7.905377898523357,-8.293562281037772,-7.987048781101843,-8.3309891649697,-8.046805445257714,-8.129963452741062,-8.156375151014409,-8.276713642368296,-8.303163676667268,-8.020508691745974
1875,1875,-8.509357207125287,-8.132948839551796,-8.25286688800413,-7.86514940097095,-8.189298523290086,-8.325638211257022,-8.144498188330628,-8.174544812345397,-7.858007780406607,-8.350093003992965,-7.899402685093053,-8.336955347011344,-8.085117920026674,-8.2714760813368,-8.017007034037796,-8.182451401372951,-8.04433846493044,-8.297307366750218,-8.279838159207676,-7.811403038126744
1876,1876,-8.503925854665125,-8.055432628811378,-8.155446947676705,-7.878029281857049,-8.211447192566947,-8.250379675407656,-8.071896988855634,-8.023659991636833,-7.821885310862901,-8.314884910449564,-8.05651688146287,-8.433150567681995,-8.14397394916274,-8.280450099237425,-8.090910031469072,-8.04803796056529,-8.087905337762669,-8.332684551618334,-8.285324378297187,-7.941442360915042
1877,1877,-8.441958889623404,-8.092251317448618,-8.196995701051256,-7.953141839522521,-8.258699634187568,-8.138924191695562,-8.18923703589997,-8.016346039776066,-7.881603869668824,-8.31872016494004,-8.028941672553444,-8.281108256442389,-8.223201351887427,-8.262422830203592,-8.065707151466574,-8.091057056755144,-8.056319302613447,-8.31998118222872,-8.219483899541107,-7.976253373700223
1878,1878,-8.561690355373733,-8.110261162635215,-8.097220754193822,-7.955009511692782,-8.381036015037704,-8.09965291900345,-8.176354205933995,-8.077431724409012,-8.038695849590505,-8.366290250384617,-7.84437347990507,-8.396040925722726,-7.97518367408836,-8.259747951729365,-8.155195009595522,-8.202210779575923,-8.10483184224747,-8.326041483973759,-8.313195581262429,-7.946264301288122
1879,1879,-8.610550542920553,-8.202889610749711,-8.17859716864652,-7.954158313052154,-8.110080325005429,-8.322142571619557,-8.02117240310781,-7.910966901406013,-7.981924407403438,-8.451193409536312,-7.938693229745708,-8.410105260647853,-8.16209711485827,-8.27184931627719,-8.09114870608583,-7.9727611879911215,-7.961355164739293,-8.42958806314739,-8.172012423248015,-7.892267034884314
1880,1880,-8.562828518944805,-8.233962879233685,-8.161878154804704,-7.939035059748855,-8.208797485157822,-8.215559124400478,-8.077582709557529,-8.011280180398366,-7.857186742209011,-8.442046512353238,-7.877106454227786,-8.323723855651604,-8.094062936564582,-8.145671735732911,-8.11716880297846,-8.267899942744014,-8.042979652226402,-8.371773547969049,-8.25233347726305,-7.93679182131829
1881,1881,-8.558274410359262,-8.055616250442611,-8.247786526567733,-8.075411785005896,-8.208759883689153,-8.176066879631833,-8.204688484621647,-8.085413559015262,-7.872476817113618,-8.288970341973977,-7.948026003349858,-8.365655308317653,-8.046885852251304,-8.178507282555948,-8.058138985981829,-8.007411891561839,-8.113836429368364,-8.41109967842525,-8.26322284365327,-8.057955253200767
1882,1882,-8.539099655977449,-8.163719101965256,-8.153708528068831,-7.827117937108479,-8.26343709574778,-8.182483437810513,-8.079257741666863,-8.006567689149499,-7.915439377620248,-8.219167383674995,-8.010828877633116,-8.302154527807009,-8.186670728602138,-8.070484987524804,-8.099105130400432,-8.127338000669335,-8.007861660623233,-8.321088432798275,-8.374965251715976,-7.9208241217569855
1883,1883,-8.594276061626529,-8.098257265116517,-8.15149232315155,-8.048681626495341,-8.098342430932826,-8.338748537054315,-8.18018205710126,-8.133726337442788,-7.925415811744554,-8.357137507674533,-8.06883740762971,-8.467000230887308,-8.080469440815943,-8.380532060376746,-8.063923286284492,-8.213042587928552,-8.09479155290567,-8.262230384479633,-8.236516247748272,-8.101641712098028
1884,1884,-8.488661825496678,-8.185059189712732,-8.119527240506308,-7.948254106599923,-8.141216573477088,-8.342517669248295,-8.208566873740791,-8.060148490299886,-7.919657683090063,-8.376523361432284,-8.121301498849387,-8.373461194377644,-7.999912258716858,-8.125644278872192,-8.301520666461816,-8.116742321798005,-8.163263596807642,-8.455417611042007,-8.237965365761998,-7.931584659187816
1885,1885,-8.55565505726726,-8.121607680869943,-8.175216659937362,-7.849766261670092,-8.3238160184569,-8.302479125352054,-8.161929831645638,-8.022330850357138,-7.913215844471912,-8.256343555976024,-7.88960798895842,-8.4168551058652,-8.105867011948282,-8.212760737671728,-8.161713516004367,-8.122641731535664,-8.148954242450634,-8.312477658209131,-8.174980975551929,-7.934364235702644
1886,1886,-8.499857879896114,-8.123185040618486,-8.141240875606698,-7.861180482640955,-8.352822934973217,-8.192510149237918,-8.036576264452204,-8.036777582609735,-7.81676034170424,-8.173119632834355,-8.050878931114019,-8.35924122347619,-8.077025091777442,-8.204618169152226,-8.141299796275531,-8.08285255766606,-7.945461799033923,-8.350402259304888,-8.286348430170435,-7.969554650870084
1887,1887,-8.499859022709765,-8.131919108451747,-8.369829535512235,-7.9319819576820665,-8.294168814976235,-8.28447254660182,-8.10783136227671,-7.9225871907546335,-7.83373149257376,-8.261052567504814,-8.005425011803334,-8.459984855662295,-8.19602999887095,-8.281678924660634,-8.033546736977737,-8.05395706475698,-8.048267154888073,-8.350118226454017,-8.18978145773273,-7.870263555723777
